id,vendor_id,pickup_date,pickup_time,dropoff_date,dropoff_time,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id0077735,2,1/1/2016,13:31,1/1/2016,13:57,1,-73.99324036,40.73097229,-73.97465515,40.73533629999999,N,0:26:11
id1248955,1,1/2/2016,21:10,1/2/2016,21:53,1,-73.99062347,40.74442673,-73.88748932,40.67720413,N,0:42:32
id0687251,1,1/1/2016,6:10,1/1/2016,6:26,1,-73.95639038,40.76701355,-73.94254303,40.84184647,N,0:15:40
id2008116,1,1/1/2016,17:54,1/1/2016,18:00,1,-74.00046539,40.76195526,-73.97331238,40.79283524,N,0:05:57
id3066405,1,1/5/2016,5:25,1/5/2016,5:49,1,-73.9789505,40.74860382,-74.17685699,40.69408035,N,0:24:31
id3871689,1,1/3/2016,23:50,1/4/2016,0:04,1,-73.98320770000002,40.76593781,-73.98043059999998,40.7207756,N,0:13:52
id1307480,1,1/6/2016,20:43,1/6/2016,20:54,1,-74.00359344,40.74849319,-74.0037384,40.7170639,N,0:10:41
id2081742,1,1/5/2016,2:26,1/5/2016,2:35,1,-73.98717499,40.69350815,-73.93647766,40.69766235,N,0:08:59
id1393392,2,1/3/2016,14:31,1/3/2016,15:02,2,-73.98510742,40.75106049,-74.18305206,40.68796158,N,0:30:53
id1736753,1,1/5/2016,20:11,1/5/2016,20:14,1,-73.98260498,40.75933838,-73.98755646,40.75647354,N,0:03:39
id3499109,1,1/1/2016,20:32,1/1/2016,20:47,1,-73.98477173,40.76012802,-73.97772979999998,40.74552155,N,0:14:09
id1025038,2,1/6/2016,22:30,1/6/2016,22:43,2,-73.95818329,40.76062012,-74.0042038,40.74263,N,0:12:33
id0981147,2,1/1/2016,20:33,1/1/2016,20:48,1,-73.95471191,40.78089142,-73.91835022,40.75843811,N,0:15:33
id2210008,1,1/1/2016,11:48,1/1/2016,11:51,1,-73.98661041,40.77688599,-73.98034668,40.78538513,N,0:03:03
id3067887,2,1/4/2016,19:26,1/4/2016,19:39,6,-73.98212433,40.76927185,-73.98432922,40.73850632,N,0:13:17
id0452184,2,1/4/2016,15:32,1/4/2016,15:41,5,-73.96270752,40.79452896,-73.97914886,40.78018188,N,0:08:23
id2811706,2,1/1/2016,23:17,1/1/2016,23:55,3,-73.97823334,40.75262833,-73.78144836,40.67589188,N,0:37:59
id0342985,2,1/7/2016,23:06,1/7/2016,23:12,1,-73.97128296,40.76301956,-73.97660065,40.75196075,N,0:06:54
id1343650,1,1/4/2016,20:17,1/4/2016,20:28,1,-73.97634125,40.75149918,-73.95925903,40.74231339,N,0:10:50
id2921894,1,1/3/2016,22:18,1/3/2016,22:26,1,-73.97171021,40.76570892,-73.95720673,40.76754761,N,0:07:49
id1310104,2,1/3/2016,13:04,1/3/2016,13:36,1,-73.99069214,40.74598312,-73.92743683,40.70314026,N,0:31:43
id0976007,2,1/2/2016,20:07,1/2/2016,20:11,3,-73.99436951,40.72497177,-73.98911285,40.73045731,N,0:04:10
id1853272,1,1/1/2016,4:12,1/1/2016,4:21,1,-74.00431061,40.75250244,-74.00298309,40.72076416,N,0:09:25
id0190736,1,1/1/2016,17:11,1/1/2016,17:31,1,-73.89982605,40.74118805,-73.82791901,40.82728195,N,0:19:43
id3710398,1,1/7/2016,8:28,1/7/2016,8:47,1,-73.96480559999998,40.80677414,-73.95576477,40.77647018,N,0:18:59
id2108593,1,1/7/2016,10:42,1/7/2016,10:55,1,-73.97232056,40.75754929,-73.99239349,40.74773026,N,0:12:32
id0323390,2,1/7/2016,14:38,1/7/2016,14:54,1,-73.99790955,40.74108124,-74.01657867,40.7105217,N,0:16:36
id0669850,2,1/1/2016,7:00,1/1/2016,7:05,1,-73.97622681,40.75152969,-73.99887085,40.76032639,N,0:05:02
id1588124,1,1/6/2016,0:10,1/6/2016,0:29,2,-73.99172211,40.72649002,-73.94649506,40.68292618,Y,0:18:58
id0684162,2,1/3/2016,12:52,1/3/2016,13:07,2,-73.99445343,40.7507515,-73.98919678,40.75697327,N,0:14:54
id1679939,2,1/7/2016,22:54,1/7/2016,22:56,5,-73.95375061,40.77935028,-73.94759369,40.79027939,N,0:02:41
id2678508,2,1/4/2016,15:16,1/4/2016,15:32,1,-73.99326324,40.7471199,-73.97229004,40.78566742,N,0:16:43
id3852126,2,1/2/2016,1:43,1/2/2016,2:02,1,-74.00119019,40.73152924,-73.91098785,40.75526047,N,0:18:45
id3487206,2,1/3/2016,18:53,1/3/2016,19:00,3,-73.95211029,40.77804184,-73.98007965,40.7899704,N,0:06:58
id0488812,2,1/2/2016,11:51,1/2/2016,12:07,5,-73.95986176,40.77350235,-73.99617767,40.7222023,N,0:16:18
id3759207,1,1/1/2016,12:35,1/1/2016,12:42,1,-73.96700287,40.75669098,-73.9881134,40.73790359,N,0:06:52
id3240379,2,1/2/2016,9:17,1/2/2016,9:18,1,-73.95555115,40.7735405,-73.95205688,40.78131866,N,0:01:10
id1123371,2,1/6/2016,8:31,1/6/2016,8:41,1,-74.01593018,40.71049881,-74.0004425,40.72905731,N,0:10:38
id2648902,2,1/4/2016,9:36,1/4/2016,9:45,1,-73.98758698,40.74420929,-73.97621155,40.74855042,N,0:09:00
id2643440,2,1/7/2016,12:51,1/7/2016,13:01,1,-73.99440765,40.75093079,-73.97840881,40.75683975,N,0:10:10
id0600215,2,1/4/2016,20:37,1/4/2016,20:47,1,-73.97003937,40.76142883,-73.95143890000001,40.77944946,N,0:09:31
id2128209,2,1/2/2016,18:41,1/2/2016,18:51,4,-73.99315643,40.72962189,-74.00310516,40.72773361,N,0:10:13
id2842034,1,1/4/2016,12:21,1/4/2016,12:43,1,-73.98380279999998,40.75426102,-73.99725342,40.72238541,Y,0:22:30
id0393224,1,1/4/2016,18:20,1/4/2016,18:20,1,-73.99701691,40.72241974,-73.99690247,40.72261047,N,0:00:19
id3619187,1,1/5/2016,13:17,1/5/2016,13:34,1,-74.00535583,40.7224617,-73.99008942,40.75118637,N,0:16:37
id0965029,1,1/5/2016,23:36,1/5/2016,23:45,1,-73.98098755,40.72111511,-73.98474884,40.70181274,N,0:08:27
id1078816,1,1/3/2016,4:46,1/3/2016,5:09,2,-73.98384094,40.77367401,-73.93988037,40.70791626,N,0:23:02
id3277069,2,1/2/2016,13:58,1/2/2016,14:05,2,-73.95493317,40.78042984,-73.94467163,40.79441071,N,0:07:09
id2978617,1,1/6/2016,11:01,1/6/2016,11:11,1,-74.00861359,40.71442413,-73.99583435,40.72652435,N,0:10:43
id2800529,2,1/7/2016,22:37,1/7/2016,22:49,1,-73.95288086,40.78319550000001,-73.9784317,40.76800537,N,0:11:38
id2305026,1,1/6/2016,20:20,1/6/2016,20:25,1,-73.98891449,40.76918411,-73.96955872,40.76126862,N,0:05:44
id2663670,2,1/3/2016,12:11,1/3/2016,12:25,1,-73.87084198,40.77375031,-73.94191742,40.71768188,N,0:13:58
id1710231,1,1/4/2016,13:24,1/4/2016,13:29,1,-74.00547028,40.72564697,-74.01158905,40.71353531,N,0:05:18
id3961294,1,1/4/2016,12:26,1/4/2016,12:32,1,-73.99831390000001,40.73539352,-74.00405884,40.74794006,N,0:06:33
id0858872,1,1/1/2016,1:22,1/1/2016,1:30,2,-74.00507355,40.72175217,-74.04058075,40.72986984,N,0:07:56
id3630922,2,1/7/2016,16:28,1/7/2016,16:32,1,-73.93861389,40.79591751,-73.94727325,40.79266357,N,0:04:02
id0506863,2,1/7/2016,12:33,1/7/2016,12:55,1,-73.97524261,40.75753403,-73.87203979,40.77428055,N,0:21:37
id1360982,1,1/2/2016,9:39,1/2/2016,9:42,1,-73.95991516,40.77346802,-73.9642334,40.77383041,N,0:02:47
id3240583,2,1/1/2016,2:58,1/1/2016,3:06,2,-73.97068787,40.75183487,-73.99452209,40.75210953,N,0:08:22
id3043841,2,1/4/2016,12:54,1/4/2016,12:59,5,-73.98845673,40.74887085,-73.9855957,40.75790024,N,0:04:54
id1592761,1,1/4/2016,7:48,1/4/2016,7:57,4,-74.01396942,40.71738052,-73.99045563,40.7312851,N,0:08:46
id2633691,1,1/4/2016,5:55,1/4/2016,5:58,1,-73.95726013,40.78359985,-73.95330811,40.78254318,N,0:02:38
id2222114,2,1/4/2016,16:48,1/4/2016,16:51,1,-73.96492004,40.77238846,-73.96012115,40.7813797,N,0:03:19
id0772224,2,1/6/2016,13:52,1/6/2016,13:59,3,-74.01006317,40.72038269,-74.00646973,40.73868179,N,0:06:56
id3449351,2,1/1/2016,13:31,1/1/2016,13:44,3,-74.00808716,40.73942566,-73.97703552,40.75072098,N,0:13:19
id0513315,1,1/3/2016,14:09,1/3/2016,14:30,1,-73.98973083,40.72961044,-73.87054443,40.77368164,N,0:21:23
id1095048,1,1/5/2016,19:07,1/5/2016,19:12,1,-73.97814941,40.76255798,-73.98192596,40.76875687,N,0:04:15
id2216896,2,1/1/2016,7:07,1/1/2016,7:39,2,-73.78806305,40.64185333,-73.95882416,40.67177582,N,0:32:38
id3918826,2,1/1/2016,22:22,1/1/2016,22:27,2,-73.92635345,40.76586151,-73.91403198,40.76774979,N,0:05:22
id1983499,2,1/2/2016,19:42,1/2/2016,19:51,2,-73.97907257,40.75014877,-73.98876953,40.74842834,N,0:09:31
id1011514,2,1/7/2016,17:01,1/7/2016,17:06,1,-74.00399017,40.70748901,-73.99227905,40.71267319,N,0:05:03
id3703142,2,1/2/2016,13:15,1/2/2016,13:21,1,-73.97872925,40.7908287,-73.96050262,40.81642914,N,0:06:18
id3507378,1,1/4/2016,18:30,1/4/2016,18:35,1,-73.99226379,40.7291069,-73.99977112,40.73773575,N,0:05:01
id1915421,1,1/1/2016,4:39,1/1/2016,4:48,2,-73.99317169,40.72440338,-74.00248718,40.75002289,N,0:08:53
id0843111,1,1/3/2016,17:54,1/3/2016,18:16,3,-73.98885345,40.76355362,-74.00235748,40.71966934,N,0:22:20
id0430276,2,1/2/2016,5:29,1/2/2016,5:37,1,-73.94467926,40.79447174,-73.98002625,40.7550354,N,0:08:11
id1662280,1,1/2/2016,2:39,1/2/2016,2:42,1,-73.98590851,40.76241684,-73.98622894,40.77243042,N,0:02:54
id2196500,2,1/7/2016,16:47,1/7/2016,16:59,1,-74.01200867,40.71429062,-73.9959259,40.75972748,N,0:12:17
id1085648,2,1/7/2016,16:12,1/7/2016,16:32,5,-73.87094116,40.77381134,-73.97438812,40.75685883,N,0:20:49
id1931250,1,1/4/2016,10:27,1/4/2016,10:32,1,-73.97763062,40.75142288,-73.96928406,40.76177979,N,0:05:08
id1512551,1,1/5/2016,16:05,1/5/2016,16:19,1,-73.99387359999999,40.74586868,-73.97099304,40.75943375,N,0:13:39
id1704415,2,1/6/2016,22:01,1/6/2016,22:05,1,-73.97653961,40.7477951,-73.97415924,40.75640869,N,0:04:04
id0176501,2,1/7/2016,0:55,1/7/2016,1:18,1,-74.01168059999998,40.70783997,-73.89663696,40.71023941,N,0:23:24
id3336015,2,1/1/2016,9:39,1/1/2016,9:44,3,-73.95487976,40.77756882,-73.96687317,40.77074814,N,0:05:39
id1527653,1,1/5/2016,9:58,1/5/2016,10:02,1,-74.0014267,40.74114227,-74.00511932,40.74632263,N,0:03:49
id2497237,2,1/3/2016,9:40,1/3/2016,9:56,1,-73.98915863,40.77437973,-73.97943878,40.74221039,N,0:16:01
id0272881,2,1/3/2016,2:31,1/3/2016,2:35,1,-73.99468231,40.76050949,-73.98883057,40.77791977,N,0:03:42
id0911113,2,1/7/2016,2:00,1/7/2016,2:16,2,-73.99240112,40.72462082,-73.98780823,40.67163086,N,0:15:19
id0473522,2,1/7/2016,8:11,1/7/2016,8:12,1,-73.94595337,40.77762604,-73.94805145,40.77457809,N,0:01:24
id0143664,1,1/7/2016,9:29,1/7/2016,10:03,2,-73.87078094,40.77364349,-73.992836,40.75666809,N,0:34:15
id2013782,2,1/6/2016,18:01,1/6/2016,18:07,4,-74.00243378,40.71611023,-73.99879456,40.73464584,N,0:05:54
id1509449,2,1/2/2016,19:22,1/2/2016,19:38,1,-73.95014191,40.78565979,-73.97592926,40.76388168,N,0:16:33
id2355912,2,1/7/2016,13:24,1/7/2016,13:36,1,-73.97054291,40.75215149,-73.99030304,40.73392105,N,0:11:42
id2701500,2,1/6/2016,12:50,1/6/2016,13:03,1,-73.96195221,40.77042007,-73.97698975,40.76438141,N,0:13:46
id2389814,2,1/2/2016,20:32,1/2/2016,20:36,1,-74.00099945,40.74639893,-73.99092865,40.74557114,N,0:03:39
id3044990,1,1/2/2016,15:45,1/2/2016,15:51,2,-73.98209381,40.76480103,-73.98209381,40.77496719,N,0:05:46
id0212333,1,1/3/2016,20:05,1/3/2016,20:11,1,-73.97525787,40.79259872,-73.98594666,40.77792358,N,0:05:54
id2858935,2,1/6/2016,17:21,1/6/2016,17:38,1,-73.94789886,40.78042984,-73.96784973,40.80463028,N,0:16:55
id3712669,1,1/6/2016,6:56,1/6/2016,7:05,1,-74.00617218,40.71710587,-73.98751068,40.73940659,N,0:08:36
id2639021,2,1/6/2016,9:57,1/6/2016,10:09,6,-73.99790192,40.74093246,-74.00728607,40.72883606,N,0:12:30
id2156889,2,1/1/2016,19:35,1/1/2016,19:49,1,-73.97310638,40.7928009,-73.93933105,40.80516052,N,0:13:05
id2307346,2,1/2/2016,11:51,1/2/2016,12:01,2,-73.97837829999997,40.75653839,-73.99008942,40.7747612,N,0:10:21
id2690163,2,1/6/2016,11:31,1/6/2016,11:36,1,-73.99771881,40.7243309,-73.99681091,40.71820831,N,0:05:00
id0605237,1,1/2/2016,16:11,1/2/2016,16:15,1,-73.97753906,40.76454544,-73.9875946,40.76992035,N,0:04:41
id3276909,2,1/4/2016,22:32,1/4/2016,22:59,3,-73.78817749,40.64149094,-73.96356201,40.71694183,N,0:26:53
id1163780,1,1/6/2016,21:09,1/6/2016,21:13,1,-73.94966888,40.77690887,-73.93754578,40.79698944,N,0:04:11
id2203756,1,1/4/2016,12:34,1/4/2016,13:35,1,-73.99533081,40.74473572,-74.00181579999997,40.74584579,N,1:00:36
id2278996,2,1/3/2016,9:02,1/3/2016,9:11,5,-73.96311951,40.77416992,-73.97164917,40.75056076,N,0:08:58
id0426296,2,1/4/2016,22:49,1/4/2016,23:04,1,-73.92227936,40.70245743,-73.97647095,40.69444275,N,0:15:36
id3667993,2,1/3/2016,4:18,1/3/2016,4:27,1,-73.98052216,40.73052979,-73.99799347,40.74621964,N,0:08:06
id2367760,2,1/5/2016,17:20,1/5/2016,17:28,1,-73.95881653,40.77509689,-73.96821594,40.76534271,N,0:08:24
id1199239,1,1/3/2016,18:15,1/3/2016,18:23,1,-73.98739624,40.75040054,-73.97355652,40.76304626,N,0:07:38
id3596663,2,1/4/2016,20:06,1/4/2016,20:14,1,-74.00672913,40.71379852,-74.00563812,40.7089386,N,0:07:37
id3523188,2,1/5/2016,13:54,1/5/2016,14:19,5,-74.00949859999999,40.71038818,-73.97360992,40.76334,N,0:25:07
id2963258,2,1/1/2016,12:34,1/1/2016,12:43,5,-73.98786163,40.74103928,-73.96652222,40.76171875,N,0:09:16
id3581324,2,1/4/2016,15:40,1/4/2016,15:50,6,-73.96173859,40.7710495,-73.9805603,40.74798965,N,0:10:01
id0800820,2,1/6/2016,19:11,1/6/2016,19:19,2,-73.95509338,40.76491165,-73.95385742,40.78469849,N,0:08:07
id2487098,2,1/7/2016,17:14,1/7/2016,17:22,2,-73.98988342,40.75217819,-74.00305939,40.73339844,N,0:07:31
id1576048,1,1/3/2016,20:19,1/3/2016,20:26,1,-73.99403381,40.74641037,-73.97850037,40.75247955,N,0:07:35
id1967545,1,1/1/2016,2:19,1/1/2016,2:52,3,-73.93449402,40.69856644,-73.99674988,40.71540833,N,0:32:38
id1918178,2,1/2/2016,3:48,1/2/2016,4:00,1,-73.99195099,40.72579956,-73.95287323,40.78023148,N,0:12:31
id0318086,1,1/3/2016,2:27,1/3/2016,2:32,1,-74.00274658,40.73434448,-74.00753784,40.71071243,N,0:05:34
id2322227,2,1/3/2016,14:03,1/3/2016,14:11,1,-73.9909668,40.74966812,-73.98117828,40.75861359,N,0:07:37
id1041493,1,1/2/2016,18:12,1/2/2016,18:31,2,-73.96915436,40.76413345,-73.99127197,40.7504425,N,0:18:48
id0373414,2,1/2/2016,11:45,1/2/2016,11:52,1,-73.99964142,40.75469971,-73.98307037,40.75027847,N,0:06:41
id3484553,2,1/6/2016,18:41,1/6/2016,19:01,5,-73.95930481,40.76926804,-73.99114227,40.75585175,N,0:19:54
id1936357,1,1/7/2016,0:47,1/7/2016,0:57,1,-73.95683289,40.76646805,-73.98169708,40.78550720000001,N,0:09:40
id3716508,2,1/1/2016,22:30,1/1/2016,22:49,5,-73.99300385,40.72438049,-73.99930573,40.76105499,N,0:18:29
id3768685,2,1/6/2016,1:37,1/6/2016,1:45,5,-73.97608185,40.75383377,-74.00032043,40.74142838,N,0:08:18
id2924355,2,1/6/2016,17:59,1/6/2016,18:13,6,-73.97389221,40.76305389,-73.99021912,40.75665665,N,0:13:38
id0506858,2,1/4/2016,15:10,1/4/2016,15:15,1,-73.97534943,40.76155853,-73.98396301,40.74900818,N,0:04:49
id2038738,2,1/6/2016,20:38,1/6/2016,20:47,1,-73.95700073,40.77241898,-73.97251129,40.74349976,N,0:08:14
id1368034,1,1/2/2016,20:46,1/2/2016,20:51,2,-73.96682739,40.7615242,-73.95462036,40.76962279999999,N,0:05:27
id3852308,1,1/5/2016,18:45,1/5/2016,18:51,1,-74.00546265,40.71390915,-74.00759888,40.72555542,N,0:05:41
id0325703,1,1/4/2016,18:11,1/4/2016,18:24,1,-73.97774506,40.75740433,-74.00245667,40.74521637,N,0:12:40
id2735981,2,1/5/2016,17:04,1/5/2016,17:35,1,-73.97184753,40.74992371,-73.79545593,40.77276993,N,0:31:42
id0031376,1,1/5/2016,21:54,1/5/2016,22:03,2,-73.98715209999997,40.72032928,-74.00434875,40.72269821,N,0:08:26
id3442076,2,1/4/2016,7:44,1/4/2016,7:56,1,-73.99411774,40.68130875,-74.00719452,40.70533752,N,0:12:50
id2069464,2,1/6/2016,0:10,1/6/2016,0:13,1,-73.9745636,40.75928879,-73.96977234,40.76881027,N,0:02:52
id3928562,1,1/3/2016,1:49,1/3/2016,1:56,1,-73.9797287,40.72704315,-73.97889709,40.74055481,N,0:06:53
id3114594,2,1/5/2016,21:10,1/5/2016,21:25,1,-73.87445831,40.77402878,-73.95690918,40.74578857,N,0:15:13
id1457357,2,1/6/2016,17:41,1/6/2016,17:52,1,-73.97323608,40.76370239,-73.97673035,40.74845123,N,0:11:02
id0233944,1,1/3/2016,1:40,1/3/2016,1:46,2,-73.91307831,40.7744751,-73.9304657,40.76679229999999,N,0:05:53
id0601279,2,1/4/2016,16:54,1/4/2016,17:09,1,-73.94927216,40.7730751,-73.97325134,40.7827034,N,0:15:18
id1372380,1,1/3/2016,12:58,1/3/2016,13:11,2,-73.96394348,40.76793671,-73.99246216,40.75858688,N,0:13:26
id2010748,1,1/3/2016,16:08,1/3/2016,16:21,2,-74.00879669,40.73946762,-74.00061035,40.72113037,N,0:13:53
id0574959,1,1/5/2016,13:14,1/5/2016,13:35,1,-73.99331665,40.74235153,-73.98234558,40.77295685,N,0:20:28
id1698790,1,1/2/2016,18:01,1/2/2016,18:21,2,-73.99143982,40.75011444,-73.87086487,40.77406693,N,0:19:26
id1765018,1,1/6/2016,21:22,1/6/2016,21:28,1,-73.98313904,40.73062515,-73.96711731,40.75290298,N,0:06:18
id0311766,1,1/1/2016,2:03,1/1/2016,2:09,1,-73.95580292,40.78783035,-73.97424316,40.76227951,N,0:05:44
id1068651,2,1/6/2016,16:14,1/6/2016,16:22,5,-73.98744202,40.75040054,-74.00495911,40.74631882,N,0:07:10
id0101354,2,1/5/2016,23:02,1/5/2016,23:14,3,-73.99476624,40.75035858,-74.00302124,40.71709061,N,0:12:26
id0066640,2,1/2/2016,19:28,1/2/2016,19:47,2,-74.00015259,40.72716522,-73.94419098,40.78027725,N,0:19:11
id3944223,2,1/6/2016,20:59,1/6/2016,21:07,1,-73.96607208,40.76199341,-73.97148132,40.78534317,N,0:08:35
id3716832,1,1/1/2016,11:35,1/1/2016,11:57,3,-73.97480011,40.79253006,-73.99334717,40.75244904,N,0:21:38
id3696455,2,1/1/2016,0:46,1/1/2016,1:08,2,-73.9596405,40.7179985,-73.99411011,40.66171646,N,0:22:15
id3761206,1,1/3/2016,17:11,1/3/2016,17:31,1,-73.95983124,40.77355957,-73.99736023,40.72496033,N,0:19:35
id2757823,1,1/1/2016,19:13,1/1/2016,19:36,1,-73.97671509,40.75911713,-73.98439026,40.76244354,N,0:23:39
id2123782,2,1/3/2016,1:06,1/3/2016,1:10,1,-73.98908234,40.75888824,-73.97493744,40.76506805,N,0:03:55
id0589133,2,1/1/2016,15:20,1/1/2016,15:22,1,-73.97790527,40.7834053,-73.97185516,40.78624725,N,0:02:54
id3150178,2,1/1/2016,0:18,1/1/2016,0:34,1,-73.97496796,40.77772141,-73.97388458,40.75742722,N,0:15:55
id2230263,1,1/7/2016,15:14,1/7/2016,15:34,1,-74.0006485,40.7421875,-73.97457886,40.76370239,N,0:20:08
id3532243,2,1/7/2016,21:42,1/7/2016,21:54,6,-73.97483826,40.7497673,-73.98452759,40.76393127,N,0:11:31
id3034897,2,1/1/2016,14:47,1/1/2016,15:17,5,-73.97714996,40.76610184,-73.78343201,40.64374924,N,0:30:34
id3428616,1,1/2/2016,15:56,1/2/2016,16:00,2,-73.79402924,40.65670776,-73.79402924,40.65670776,N,0:03:15
id1552630,2,1/1/2016,22:56,1/1/2016,23:01,1,-73.95967865,40.7708931,-73.95262146,40.78749466,N,0:05:12
id1649217,1,1/7/2016,9:27,1/7/2016,9:31,1,-73.95205688,40.76940536,-73.9599762,40.77370453,N,0:03:58
id0154410,2,1/1/2016,19:43,1/1/2016,19:54,2,-73.97338104,40.76028824,-73.98513794,40.75624084,N,0:10:54
id2060070,2,1/3/2016,13:47,1/3/2016,13:58,4,-73.99016571,40.76160812,-73.99101257,40.73500061,N,0:11:51
id2616530,1,1/6/2016,12:40,1/6/2016,12:57,1,-73.97574615,40.7447319,-73.95562744,40.77672577,N,0:16:31
id0648312,1,1/4/2016,14:49,1/4/2016,14:56,1,-73.9667511,40.75746155,-73.9750824,40.74158859,N,0:06:50
id3037889,2,1/2/2016,18:15,1/2/2016,18:37,1,-73.99688721,40.74217224,-73.94842529,40.78898621,N,0:21:44
id0228700,1,1/3/2016,14:33,1/3/2016,14:50,1,-73.96365356,40.76171875,-73.98609161,40.76597214,Y,0:17:20
id3817097,1,1/3/2016,1:29,1/3/2016,1:39,2,-73.96593475,40.75810623,-73.9280777,40.76236343,N,0:10:03
id2979446,2,1/3/2016,15:30,1/3/2016,16:26,1,-73.78975677,40.6435318,-74.00112915,40.73347855,N,0:55:58
id3805704,2,1/1/2016,22:39,1/1/2016,22:48,1,-73.96749115,40.77194977,-73.97226715,40.79581833,N,0:08:44
id0722096,1,1/3/2016,9:53,1/3/2016,9:57,1,-73.96557617,40.76876068,-73.97491455,40.76514816,N,0:04:00
id1164407,2,1/1/2016,1:51,1/1/2016,2:03,2,-73.96680450000002,40.8043251,-73.94007874,40.84716797,N,0:12:43
id3116943,2,1/3/2016,17:38,1/3/2016,17:52,2,-74.00414276,40.71979141,-73.97740936,40.74679947,N,0:14:34
id3146328,2,1/3/2016,2:47,1/3/2016,3:29,3,-73.97228241,40.76256943,-73.97393036,40.62248993,N,0:42:34
id0553208,1,1/3/2016,0:19,1/3/2016,0:28,1,-73.99267578,40.74842834,-73.9779892,40.77357101,N,0:09:02
id2047188,1,1/2/2016,22:36,1/2/2016,22:57,4,-73.99790192,40.74497986,-73.99381256,40.69919968,N,0:20:19
id0821833,2,1/5/2016,14:21,1/5/2016,14:36,1,-74.00611115,40.73469162,-73.98316193,40.76631927,N,0:14:46
id3193386,2,1/5/2016,12:01,1/5/2016,12:06,1,-73.99391174,40.75659943,-74.00596619,40.75162125,N,0:04:37
id3429102,2,1/7/2016,21:15,1/7/2016,21:31,1,-73.96692657,40.76126862,-74.00267792,40.76069260000001,N,0:16:37
id3040519,2,1/2/2016,12:33,1/2/2016,12:43,1,-73.98965454,40.75690460000001,-73.97362518,40.77934647,N,0:09:25
id0075527,2,1/6/2016,18:16,1/6/2016,18:29,1,-73.9707489,40.75189972,-73.98600006,40.71910095,N,0:12:39
id0596769,2,1/3/2016,15:17,1/3/2016,15:28,1,-73.95413971,40.77030563,-73.98213959,40.77893066,N,0:11:09
id3114131,2,1/6/2016,1:17,1/6/2016,1:36,2,-73.99804688,40.71446991,-73.9412384,40.82564926,N,0:19:02
id2934301,1,1/4/2016,9:10,1/4/2016,9:22,1,-73.98245239,40.73158646,-73.98374939,40.74702835,N,0:11:26
id3197302,2,1/3/2016,4:57,1/3/2016,5:02,1,-73.99325562,40.74762726,-74.00945282,40.73806763,N,0:05:21
id1795828,2,1/2/2016,18:03,1/2/2016,18:11,1,-73.99652863,40.72536087,-73.97901154,40.72404099,N,0:07:20
id1611883,2,1/4/2016,0:18,1/4/2016,0:21,3,-73.98783875,40.7498703,-73.97924805,40.76112366,N,0:02:54
id3590065,1,1/4/2016,13:33,1/4/2016,13:52,4,-74.01437378,40.71203613,-73.98912811,40.75819778,N,0:19:44
id1376470,1,1/3/2016,20:52,1/3/2016,20:56,2,-73.98469543,40.73620224,-73.98784637,40.74413681,N,0:04:07
id2848360,2,1/7/2016,8:52,1/7/2016,8:58,1,-74.00418854,40.7170639,-74.00336456,40.7081871,N,0:05:57
id1747798,1,1/7/2016,13:37,1/7/2016,13:48,1,-73.99136353,40.74999619,-74.00452423,40.74216461,N,0:11:15
id2665358,1,1/3/2016,9:15,1/3/2016,9:38,1,-73.98718262,40.71974182,-73.78199768,40.64434814,N,0:23:28
id0375916,2,1/4/2016,12:20,1/4/2016,12:43,6,-73.87480927,40.77388,-73.99482727,40.74510956,N,0:23:40
id2334693,1,1/3/2016,11:50,1/3/2016,11:58,1,-73.96663666,40.799366,-73.94859314,40.80824661,N,0:08:03
id3891548,2,1/5/2016,7:55,1/5/2016,7:59,2,-73.96842957,40.75350952,-73.97889709,40.75228882,N,0:04:22
id2010570,1,1/7/2016,0:20,1/7/2016,0:21,1,-74.00363159,40.73191071,-74.00585175,40.72533798,N,0:01:22
id2816674,2,1/4/2016,10:53,1/4/2016,11:13,2,-73.96612549,40.80561829,-73.95410919,40.7652626,N,0:19:23
id2150964,2,1/7/2016,15:57,1/7/2016,16:08,5,-73.95541382,40.77682877,-73.96276855,40.77499771,N,0:11:01
id1228619,2,1/5/2016,18:15,1/5/2016,18:22,1,-73.98086548,40.73375702,-73.97743225,40.74282837,N,0:06:56
id2638020,2,1/1/2016,18:05,1/1/2016,18:18,3,-73.97073364,40.76359177,-73.97863007,40.75669861,N,0:12:24
id3805953,2,1/4/2016,6:01,1/4/2016,6:09,1,-73.9887085,40.72264862,-73.97712708,40.75164032,N,0:08:03
id0513843,2,1/5/2016,7:36,1/5/2016,7:42,5,-73.97512817,40.75229645,-73.97635651,40.74167633,N,0:06:46
id3520561,2,1/5/2016,11:31,1/5/2016,12:00,1,-73.95487213,40.76729965,-73.99337769,40.74211884,N,0:29:41
id3530119,1,1/4/2016,9:43,1/4/2016,10:05,4,-73.98565674,40.75699615,-74.01676178,40.70478439,N,0:22:00
id3545981,1,1/4/2016,17:30,1/4/2016,17:46,3,-73.93621826,40.81447983,-73.92848206,40.8311348,N,0:16:35
id2187839,1,1/3/2016,20:24,1/3/2016,20:34,1,-73.98313141,40.76402664,-73.95766449,40.77025223,N,0:09:18
id3393823,2,1/1/2016,0:30,1/1/2016,0:51,1,-73.99086761,40.74516678,-73.97763824,40.7840271,N,0:20:41
